CREATE TABLE
 setseed 
---------
 
(1 row)

INSERT 0 200
 id  |        value        
  38 |                     | -165.18415278416114 |  -44.17442919722845 |  137.7401506436243
  39 |                     | -165.18415278416114 |  -44.17442919722845 |  137.7401506436243
  40 |  3.9891437310487277 | -161.19500905311241 |  48.163572928277176 |  137.7401506436243
  41 |  -5.256172533231052 | -166.45118158634347 |   -9.24531626427978 |  137.7401506436243
  42 |                     | -166.45118158634347 |  -5.256172533231052 |  137.7401506436243
  43 |   8.166133559985411 | -158.28504802635806 |  13.422306093216463 |  137.7401506436243
  44 |   92.72255033793257 |  -65.56249768842548 |   84.55641677794716 |  137.7401506436243
  45 |   6.293039124640387 |  -59.26945856378509 |  -86.42951121329219 |  137.7401506436243
  46 |                     |  -59.26945856378509 |   6.293039124640387 |  137.7401506436243
  47 | -31.946844999136204 |   -91.2163035629213 |  -38.23988412377659 |  137.7401506436243
  48 |   85.36518614894248 | -5.8511174139788125 |  117.31203114807869 |  137.7401506436243
  49 |                     | -5.8511174139788125 |   85.36518614894248 |  137.7401506436243
  50 | -31.964507956242727 |  -37.81562537022154 | -117.32969410518521 |  137.7401506436243
  51 |   75.90730546587494 |    38.0916800956534 |  107.87181342211767 |  137.7401506436243
  52 |  -86.01953555340671 |  -47.92785545775331 | -161.92684101928165 |  137.7401506436243
  53 |  10.085932018468924 | -37.841923439284386 |   96.10546757187564 |  137.7401506436243
  54 |                     | -37.841923439284386 |  10.085932018468924 |  137.7401506436243
  55 |                     | -37.841923439284386 |  10.085932018468924 |  137.7401506436243
  56 |                     | -37.841923439284386 |  10.085932018468924 |  137.7401506436243
  57 |  12.117826458147363 | -25.724096981137023 |   2.031894439678439 |  137.7401506436243
  58 |  -45.17631513450624 |  -70.90041211564326 |   -57.2941415926536 |  137.7401506436243
  59 |                     |  -70.90041211564326 |  -45.17631513450624 |  137.7401506436243
  60 |  26.545482220658556 |  -44.35492989498471 |    71.7217973551648 |  137.7401506436243
  61 |  -4.362779685528295 |    -48.717709580513 |  -30.90826190618685 |  137.7401506436243
  62 |                     |    -48.717709580513 |  -4.362779685528295 |  137.7401506436243
  63 |                     |    -48.717709580513 |  -4.362779685528295 |  137.7401506436243
  64 |   78.06198377523046 |  29.344274194717457 |   82.42476346075875 |  137.7401506436243
  65 |                     |  29.344274194717457 |   78.06198377523046 |  137.7401506436243
  66 |  -8.118076996382229 |  21.226197198335228 |  -86.18006077161269 |  137.7401506436243
  67 |                     |  21.226197198335228 |  -8.118076996382229 |  137.7401506436243
  68 |  -22.18280322978714 |  -0.956606031451912 | -14.064726233404912 |  137.7401506436243
  69 |                     |  -0.956606031451912 |  -22.18280322978714 |  137.7401506436243
  70 |  15.346043451059188 |  14.389437419607276 |   37.52884668084633 |  137.7401506436243
  71 |   57.68584250222659 |   72.07527992183387 |  42.339799051167404 |  137.7401506436243
  72 |                     |   72.07527992183387 |   57.68584250222659 |  137.7401506436243
  73 |   42.12931951975705 |  114.20459944159091 | -15.556522982469545 |  137.7401506436243
  74 | -15.717558208243787 |   98.48704123334713 | -57.846877728000834 |  137.7401506436243
  75 |  -17.88865110058495 |   80.59839013276218 | -2.1710928923411643 |  137.7401506436243
  76 |    -92.392016556159 |  -11.79362642339683 |  -74.50336545557406 |  137.7401506436243
  77 |  1.1374129598557658 | -10.656213463541064 |   93.52942951601477 |  137.7401506436243
  78 |   33.96944776443078 |  23.313234300889718 |   32.83203480457502 |  137.7401506436243
  79 |   82.42057813082297 |  105.73381243171269 |   48.45113036639219 |  137.7401506436243
  80 |                     |  105.73381243171269 |   82.42057813082297 |  137.7401506436243
  81 |   -96.6582421392232 |   9.075570292489488 | -179.07882027004618 |  137.7401506436243
  82 |                     |   9.075570292489488 |   -96.6582421392232 |  137.7401506436243
  83 |  -51.08808399868181 |  -42.01251370619232 |  45.570158140541395 |  137.7401506436243
  84 |                     |  -42.01251370619232 |  -51.08808399868181 |  137.7401506436243
  85 |  -80.75837218100617 | -122.77088588719849 | -29.670288182324356 |  137.7401506436243
  86 |    64.7424889400483 | -58.028396947150185 |  145.50086112105447 | 145.50086112105447
  87 | -20.272897693143932 |  -78.30129464029412 |  -85.01538663319224 | 145.50086112105447
  88 |                     |  -78.30129464029412 | -20.272897693143932 | 145.50086112105447
  89 |  34.542196822642524 |  -43.75909781765159 |  54.815094515786456 | 145.50086112105447
  90 |  28.593103298339173 |  -15.16599451931242 | -5.9490935243033505 | 145.50086112105447
  91 |                     |  -15.16599451931242 |  28.593103298339173 | 145.50086112105447
  92 |                     |  -15.16599451931242 |  28.593103298339173 | 145.50086112105447
  93 |   95.61441993311277 |   80.44842541380035 |    67.0213166347736 | 145.50086112105447
  94 |  -88.40544694212085 |  -7.957021528320496 | -184.01986687523362 | 145.50086112105447
  95 |                     |  -7.957021528320496 |  -88.40544694212085 | 145.50086112105447
  96 | -17.259794522620098 | -25.216816050940594 |   71.14565241950075 | 145.50086112105447
  97 |  13.044440523287903 |  -12.17237552765269 |     30.304235045908 | 145.50086112105447
  98 |  24.669209979431628 |  12.496834451778938 |  11.624769456143724 | 145.50086112105447
  99 |   70.19148727157756 |    82.6883217233565 |   45.52227729214593 | 145.50086112105447
 100 |                     |    82.6883217233565 |   70.19148727157756 | 145.50086112105447
 101 |                     |    82.6883217233565 |   70.19148727157756 | 145.50086112105447
 102 |   42.18269795714491 |   124.8710196805014 | -28.008789314432647 | 145.50086112105447
 103 |                     |   124.8710196805014 |   42.18269795714491 | 145.50086112105447
 104 |                     |   124.8710196805014 |   42.18269795714491 | 145.50086112105447
 105 | -47.162910777345246 |   77.70810890315616 |  -89.34560873449016 | 145.50086112105447
 106 |   32.99180094578986 |  110.69990984894602 |   80.15471172313511 | 145.50086112105447
 107 |  -77.30752276847852 |    33.3923870804675 | -110.29932371426838 | 145.50086112105447
 108 | -38.920763061791774 |  -5.528375981324274 |  38.386759706686746 | 145.50086112105447
 109 |  -41.87495665891845 |  -47.40333264024272 | -2.9541935971266753 | 145.50086112105447
 110 |   39.06534738068643 |   -8.33798525955629 |   80.94030403960488 | 145.50086112105447
 111 |   79.75623147609099 |    71.4182462165347 |  40.690884095404556 | 145.50086112105447
 112 |   42.56077719724232 |  113.97902341377701 |  -37.19545427884867 | 145.50086112105447
 113 |                     |  113.97902341377701 |   42.56077719724232 | 145.50086112105447
 114 |                     |  113.97902341377701 |   42.56077719724232 | 145.50086112105447
 115 |   6.095164219168225 |  120.07418763294524 |  -36.46561297807409 | 145.50086112105447
 116 |                     |  120.07418763294524 |   6.095164219168225 | 145.50086112105447
 117 |     73.599220436855 |  193.67340806980025 |   67.50405621768678 | 145.50086112105447
 118 |  -43.81816993308334 |   149.8552381367169 | -117.41739036993835 | 145.50086112105447
 119 |  -29.94008054964823 |  119.91515758706868 |   13.87808938343511 | 145.50086112105447
 120 |                     |  119.91515758706868 |  -29.94008054964823 | 145.50086112105447
 121 |                     |  119.91515758706868 |  -29.94008054964823 | 145.50086112105447
 122 |  -62.96821456225885 |  56.946943024809826 |  -33.02813401261062 | 145.50086112105447
 123 |  -92.50271511255832 | -35.555772087748494 |  -29.53450055029947 | 145.50086112105447
 124 |  57.470694261558464 |   21.91492217380997 |  149.97340937411678 | 149.97340937411678
 125 |    90.1635089539532 |  112.07843112776317 |  32.692814692394734 | 149.97340937411678
 126 |  -98.27626715811348 |  13.802163969649683 | -188.43977611206668 | 149.97340937411678
 127 |   98.13836233813404 |  111.94052630778373 |  196.41462949624753 | 196.41462949624753
 128 |  33.261100124013154 |  145.20162643179688 |  -64.87726221412089 | 196.41462949624753
 129 |                     |  145.20162643179688 |  33.261100124013154 | 196.41462949624753
 130 |                     |  145.20162643179688 |  33.261100124013154 | 196.41462949624753
 131 |  -41.75512116438327 |  103.44650526741361 |  -75.01622128839642 | 196.41462949624753
 132 |   73.02017944553327 |   176.4666847129469 |  114.77530060991654 | 196.41462949624753
 133 |  -17.75903801571488 |    158.707646697232 |  -90.77921746124815 | 196.41462949624753
 134 |  -74.11237097956516 |   84.59527571766685 |  -56.35333296385028 | 196.41462949624753
 135 |   46.60664485281458 |  131.20192057048143 |  120.71901583237974 | 196.41462949624753
 136 |   35.42021297601892 |  166.62213354650035 | -11.186431876795666 | 196.41462949624753
 137 |  -44.23181353737462 |  122.39032000912573 |  -79.65202651339354 | 196.41462949624753
 138 | -27.146954825365555 |   95.24336518376018 |  17.084858712009066 | 196.41462949624753
 139 |   -94.5959334052283 |  0.6474317785318817 |  -67.44897857986274 | 196.41462949624753
 140 | -2.0676626594500647 |  -1.420230880918183 |   92.52827074577823 | 196.41462949624753
 141 |  -48.24022201658593 | -49.660452897504115 |  -46.17255935713587 | 196.41462949624753
 142 |   60.57096966386055 |  10.910516766356437 |  108.81119168044648 | 196.41462949624753
 143 | -14.147139271737075 | -3.2366225053806374 |  -74.71810893559763 | 196.41462949624753
 144 |   78.74957496278299 |   75.51295245740235 |   92.89671423452006 | 196.41462949624753
 145 |  -4.278430189607008 |   71.23452226779534 |     -83.02800515239 | 196.41462949624753
 146 |   96.44984332877655 |   167.6843655965719 |  100.72827351838356 | 196.41462949624753
 147 |                     |   167.6843655965719 |   96.44984332877655 | 196.41462949624753
 148 |                     |   167.6843655965719 |   96.44984332877655 | 196.41462949624753
 149 |                     |   167.6843655965719 |   96.44984332877655 | 196.41462949624753
 150 |   98.81086354463093 |   266.4952291412028 |  2.3610202158543814 | 196.41462949624753
 151 | -26.477863752889164 |  240.01736538831364 |  -125.2887272975201 | 196.41462949624753
 152 |                     |  240.01736538831364 | -26.477863752889164 | 196.41462949624753
 153 |                     |  240.01736538831364 | -26.477863752889164 | 196.41462949624753
 154 |                     |  240.01736538831364 | -26.477863752889164 | 196.41462949624753
 155 |                     |  240.01736538831364 | -26.477863752889164 | 196.41462949624753
 156 |   16.08204693135633 |  256.09941231966997 |  42.559910684245494 | 196.41462949624753
 157 |   70.69925960207541 |   326.7986719217454 |  54.617212670719084 | 196.41462949624753
 158 |                     |   326.7986719217454 |   70.69925960207541 | 196.41462949624753
 159 | -36.103680409767236 |   290.6949915119782 | -106.80294001184265 | 196.41462949624753
 160 |                     |   290.6949915119782 | -36.103680409767236 | 196.41462949624753
 161 |  60.876844537071406 |   351.5718360490496 |   96.98052494683864 | 196.41462949624753
 162 |   4.607028395587065 |  356.17886444463664 |  -56.26981614148434 | 196.41462949624753
 163 |   80.66685184255675 |   436.8457162871934 |   76.05982344696969 | 196.41462949624753
 164 |  -94.27872218391684 |  342.56699410327656 |  -174.9455740264736 | 196.41462949624753
 165 |   47.48106242184633 |   390.0480565251229 |  141.75978460576317 | 196.41462949624753
 166 |   87.87318255840404 |   477.9212390835269 |   40.39212013655771 | 196.41462949624753
 167 | -27.098155938591617 |   450.8230831449353 | -114.97133849699566 | 196.41462949624753
 168 | -18.519208490373273 |  432.30387465456204 |   8.578947448218344 | 196.41462949624753
 169 |  3.0775154894712387 |   435.3813901440333 |  21.596723979844512 | 196.41462949624753
 170 |  -70.17409446502398 |   365.2072956790093 |  -73.25160995449522 | 196.41462949624753
 171 |                     |   365.2072956790093 |  -70.17409446502398 | 196.41462949624753
 172 |   45.43619537029926 |   410.6434910493085 |  115.61028983532324 | 196.41462949624753
 173 |                     |   410.6434910493085 |   45.43619537029926 | 196.41462949624753
 174 |  16.921820419966593 |   427.5653114692751 | -28.514374950332666 | 196.41462949624753
 175 |  27.481989423596076 |   455.0473008928712 |  10.560169003629483 | 196.41462949624753
 176 |  -49.63076414010743 |  405.41653675276376 |   -77.1127535637035 | 196.41462949624753
 177 |                     |  405.41653675276376 |  -49.63076414010743 | 196.41462949624753
 178 |  14.933776083004346 |  420.35031283576814 |   64.56454022311178 | 196.41462949624753
 179 |  -87.64444154574633 |  332.70587129002183 | -102.57821762875068 | 196.41462949624753
 180 |  -7.191749041037809 |    325.514122248984 |   80.45269250470852 | 196.41462949624753
 181 |   43.60765484380735 |   369.1217770927914 |   50.79940388484516 | 196.41462949624753
 182 | -13.343892420154901 |  355.77788467263645 | -56.951547263962254 | 196.41462949624753
 183 |                     |  355.77788467263645 | -13.343892420154901 | 196.41462949624753
 184 |   58.58043432260587 |   414.3583189952423 |   71.92432674276077 | 196.41462949624753
 185 |                     |   414.3583189952423 |   58.58043432260587 | 196.41462949624753
 186 |  -51.41286816056905 |  362.94545083467324 | -109.99330248317492 | 196.41462949624753
 187 | -20.390997747355044 |  342.55445308731817 |  31.021870413214003 | 196.41462949624753
 188 |    92.8265094316707 |   435.3809625189889 |  113.21750717902574 | 196.41462949624753
 189 |                     |   435.3809625189889 |    92.8265094316707 | 196.41462949624753
 190 |  24.723485765855457 |  460.10444828484435 |  -68.10302366581524 | 196.41462949624753
 191 |                     |  460.10444828484435 |  24.723485765855457 | 196.41462949624753
 192 |                     |  460.10444828484435 |  24.723485765855457 | 196.41462949624753
 193 |  14.430704706970232 |   474.5351529918146 | -10.292781058885225 | 196.41462949624753
 194 |  -4.743723739660766 |   469.7914292521538 | -19.174428446630998 | 196.41462949624753
 195 |   -48.3871887172711 |   421.4042405348827 | -43.643464977610336 | 196.41462949624753
 196 |  -31.73114554223133 |   389.6730949926514 |   16.65604317503977 | 196.41462949624753
 197 |   34.27958598556131 |   423.9526809782127 |   66.01073152779264 | 196.41462949624753
 198 |                     |   423.9526809782127 |   34.27958598556131 | 196.41462949624753
 199 |  -59.02172978998621 |  364.93095118822646 |  -93.30131577554752 | 196.41462949624753
 200 |  24.800265582720016 |   389.7312167709465 |   83.82199537270623 | 196.41462949624753
(200 rows)

